Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.E,Xc1.Q,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda.1,Xc2.lambda.2,Xc2.lambda.3,Xc2.lambda.4,Xc2.lambda.5,Xc2.lambda.6,Xc2.lambda.7,Xc2.lambda.8,Xc2.lambda.9,Xc2.lambda.10,Xc2.lambda.11,Xc2.lambda.12,Xc2.lambda.13,Xc2.lambda.14,Xc2.lambda.15,Xc2.lambda.16,Xc2.lambda.17,Xc2.lambda.18,Xc2.lambda.19,Xc2.lambda.20,Xc2.lambda.21,Xc2.lambda.22,Xc2.lambda.23,Xc2.lambda.24,Xc2.lambda.25,Xc2.lambda.26,Xc2.lambda.27,Xc2.lambda.28,Xc2.lambda.29,Xc2.lambda.30,protection
10.855913,4.914198,1.15074,4.226918,1.090784,8.523506,3.179263,13.25694,16.153885,4.784264,15.49611,2.239365,3.25574,4.502524,4.596769,7.555671,5.508498,1.578822,1.455825,8.638171,0.023189,0.023447,0.023113,0.022831,0.023955,0.025622,0.022405,0.025292,0.023467,0.02499,0.023958,0.023067,0.023374,0.025661,0.024317,0.023566,0.024279,0.024523,0.024224,0.023697,0.024565,0.025973,0.023769,0.023677,0.024425,0.025321,0.025031,0.023685,0.024749,0.02416,Cis-Golgi
10.453197,4.98291,3.023349,5.55862,1.355577,8.734972,3.148661,17.370812,11.728171,4.00317,12.952885,3.264403,2.637037,4.073773,7.617921,11.839592,5.741472,1.742471,1.151363,7.193753,0.023212,0.022312,0.023092,0.023118,0.02432,0.023259,0.024539,0.02345,0.023509,0.023411,0.0243,0.023702,0.021855,0.024066,0.024182,0.023688,0.023882,0.022313,0.023761,0.024244,0.024353,0.025076,0.023565,0.023851,0.024931,0.022533,0.025155,0.023625,0.0234,0.023501,Cis-Golgi
7.560288,4.434258,6.696576,6.743208,0.992908,5.242597,3.857195,7.047341,3.058558,8.411199,9.757802,8.849228,3.109488,4.892216,4.634034,15.711603,6.806615,0.902934,5.229019,8.360629,0.024622,0.024928,0.023773,0.025054,0.02463,0.022668,0.024555,0.025699,0.025253,0.02514,0.023942,0.023917,0.024856,0.025843,0.024705,0.025074,0.023698,0.023645,0.023954,0.02432,0.024889,0.024447,0.024108,0.024643,0.02387,0.023264,0.023831,0.024708,0.025155,0.023142,Cis-Golgi
6.731754,4.63773,6.681841,8.316378,1.232314,4.912521,4.005707,6.357901,2.178691,7.323034,7.549057,4.931137,0.85856,4.916623,5.840574,14.614148,5.650873,0.814089,3.021004,9.22129,0.024513,0.024172,0.023482,0.024628,0.024826,0.023241,0.023181,0.024701,0.024655,0.024876,0.023852,0.022342,0.02527,0.024898,0.023483,0.026006,0.023276,0.023302,0.024763,0.023844,0.025376,0.02547,0.024366,0.02461,0.023805,0.025716,0.024742,0.024493,0.02348,0.024422,Cis-Golgi
10.035212,4.672738,5.270269,8.482263,2.510026,9.124714,6.781238,7.345929,1.749693,6.820342,15.760893,5.859911,2.600257,7.626241,5.686468,13.284181,6.136273,2.415925,2.901548,9.976018,0.021884,0.023534,0.021769,0.022786,0.023433,0.023711,0.023318,0.022885,0.024338,0.023784,0.024079,0.022916,0.022976,0.024573,0.023587,0.024779,0.02362,0.024581,0.025662,0.025432,0.023922,0.02449,0.025323,0.024018,0.023179,0.024318,0.024592,0.024837,0.024594,0.024776,Cis-Golgi
6.592418,4.735113,4.574104,6.698336,1.77095,5.276352,6.299604,7.088977,1.469769,5.900744,7.556155,5.040314,2.084476,3.606521,7.127769,11.223272,4.761485,1.882222,2.217711,8.478444,0.023256,0.022974,0.023751,0.023733,0.024849,0.024663,0.023453,0.023614,0.024928,0.023383,0.02419,0.023382,0.024443,0.024586,0.025413,0.024786,0.023665,0.023366,0.0253,0.025463,0.025369,0.025178,0.02533,0.024804,0.025113,0.025965,0.025039,0.023858,0.023309,0.025381,Cis-Golgi
7.814696,4.811166,4.557384,5.791245,2.0512,6.030224,3.2567,6.290135,1.172496,8.23795,10.328144,6.2643,2.282407,3.276519,4.31797,8.477633,4.155882,1.682247,3.561314,8.275504,0.023017,0.023599,0.025403,0.02445,0.024846,0.024412,0.024797,0.023953,0.025199,0.026134,0.023998,0.025326,0.024255,0.024944,0.02504,0.024844,0.024831,0.024501,0.025219,0.026246,0.025115,0.024781,0.025609,0.024735,0.024007,0.02383,0.024035,0.024704,0.023887,0.026171,Cis-Golgi
9.212678,6.317317,5.493804,5.884018,0,7.21831,10.176307,3.774461,1.69627,4.757789,9.199426,5.233694,3.138016,4.098061,3.644838,11.745585,6.522831,0.554205,2.939807,5.542407,0.022964,0.024397,0.022034,0.024639,0.02477,0.022703,0.023027,0.023099,0.024671,0.023222,0.023478,0.025042,0.024425,0.023391,0.024977,0.025722,0.024848,0.024962,0.025789,0.024375,0.02418,0.025958,0.025333,0.024848,0.025066,0.025552,0.025036,0.023107,0.023815,0.023971,Cis-Golgi
7.321365,5.654018,5.553506,7.160529,0.53991,5.831206,10.96437,7.117519,2.535797,6.304888,9.314861,5.103219,1.122434,4.916605,5.840186,11.824613,6.838458,0.702129,3.576143,7.799013,0.02311,0.023951,0.022898,0.023788,0.024065,0.024537,0.0231,0.022496,0.024112,0.023595,0.024089,0.024256,0.025237,0.023599,0.02435,0.024993,0.023396,0.024155,0.025424,0.024209,0.024737,0.024944,0.025179,0.024555,0.025343,0.026273,0.024658,0.023056,0.024808,0.024962,Cis-Golgi
3.826813,3.650493,2.007002,1.789953,0.935254,1.932667,1.048661,2.504839,0.782201,4.47956,7.105077,2.025215,0.817639,6.055538,2.626898,6.57578,3.139512,0.618961,3.279567,5.087033,0.022604,0.024659,0.023776,0.022452,0.022762,0.023784,0.022069,0.025064,0.025924,0.022234,0.024521,0.022944,0.025995,0.026503,0.022007,0.024753,0.024224,0.02591,0.025372,0.024837,0.024592,0.023862,0.026715,0.026782,0.025934,0.026136,0.023188,0.02452,0.027226,0.023992,Cis-Golgi
3.512678,2.399575,1.988635,3.200282,0.821152,3.3122,1.585961,2.885146,0.777698,4.006342,7.200067,3.233844,0.530922,5.112776,2.744056,4.430567,3.297854,0.517852,1.987207,4.220475,0.023067,0.023236,0.023301,0.023031,0.023576,0.023343,0.024847,0.022978,0.023956,0.02375,0.024386,0.023979,0.026013,0.022024,0.021888,0.024546,0.025786,0.025793,0.025801,0.024548,0.027023,0.02606,0.027105,0.023992,0.025859,0.025924,0.02317,0.024719,0.026812,0.025458,Cis-Golgi
3.979494,2.923309,2.053251,2.482135,0.621975,3.147284,1.321289,2.736179,0.878257,4.3149,7.231683,2.43001,1.043567,5.352407,2.566021,4.310118,2.072405,0.269589,2.607682,4.021348,0.024587,0.023934,0.023961,0.02291,0.02365,0.026071,0.023643,0.022834,0.024639,0.02454,0.023504,0.023645,0.025728,0.025544,0.023258,0.023617,0.022671,0.026392,0.025236,0.025857,0.024645,0.026141,0.025068,0.026591,0.026233,0.024568,0.023004,0.023403,0.025362,0.025357,Cis-Golgi
3.997067,3.134979,1.293975,4.079425,1.620657,3.800952,2.194237,4.14712,1.09722,2.279842,5.872194,4.035952,1.209779,3.485773,2.362764,5.385721,4.302814,0.528855,2.250262,4.286483,0.023267,0.022445,0.024219,0.022826,0.023788,0.025647,0.022279,0.025481,0.02299,0.024996,0.023623,0.022718,0.024459,0.025708,0.025534,0.024377,0.024992,0.024857,0.026023,0.025078,0.02475,0.025617,0.025155,0.024869,0.025568,0.026572,0.025871,0.026161,0.024356,0.025108,Cis-Golgi
7.57027,5.777876,5.037155,5.349363,1.433079,5.98089,5.470289,6.794983,1.102459,5.45567,9.679698,4.923063,2.6294,2.610397,3.818411,12.01592,4.734805,1.838766,1.837206,5.88912,0.023087,0.024142,0.023298,0.024317,0.025057,0.02328,0.024448,0.025387,0.025135,0.022771,0.023423,0.025037,0.023824,0.023527,0.025048,0.025641,0.02505,0.024481,0.02536,0.02577,0.024702,0.025755,0.025321,0.025593,0.025483,0.024121,0.025263,0.025941,0.023627,0.023341,Cis-Golgi
6.782633,6.186416,5.416107,5.727562,2.397282,4.896782,7.70668,3.138235,2.117277,3.503775,8.935785,3.956188,1.950768,2.253289,4.819711,9.618403,5.301359,1.118051,2.399361,5.873122,0.023433,0.023686,0.022908,0.024372,0.023988,0.023254,0.02366,0.025327,0.024802,0.022962,0.023484,0.024509,0.024083,0.023525,0.024168,0.025188,0.024761,0.024312,0.025461,0.02381,0.023777,0.02582,0.026131,0.023486,0.023856,0.024407,0.024344,0.023925,0.024407,0.023773,Cis-Golgi
10.949402,9.254098,7.292607,11.578482,3.214175,13.418384,8.369055,8.527912,3.732405,8.843624,18.484603,10.400758,3.717997,8.57042,11.69891,15.76853,9.16303,2.655354,4.944216,11.787318,0.024221,0.02533,0.024445,0.024911,0.025708,0.025703,0.024506,0.02529,0.024641,0.024474,0.024064,0.023999,0.02436,0.023766,0.024467,0.024939,0.02564,0.025549,0.025715,0.0254,0.024547,0.023705,0.024452,0.024764,0.025246,0.023722,0.02468,0.024102,0.024579,0.024474,Cis-Golgi
3.133207,2.176553,1.637728,3.122752,0.621792,4.570619,2.099629,3.358543,0.888331,3.63608,6.862692,3.858762,1.768215,3.739686,2.484035,3.94271,2.983143,0.461777,1.67898,3.041743,0.023855,0.024539,0.022796,0.024466,0.025029,0.023975,0.026347,0.023538,0.024405,0.02414,0.024933,0.024068,0.026039,0.02312,0.025597,0.024182,0.024343,0.026136,0.025919,0.024525,0.026104,0.026872,0.027342,0.023783,0.025677,0.026371,0.024793,0.025298,0.026838,0.02444,Cis-Golgi
3.411512,2.615224,1.654775,4.270639,1.503165,4.0145,2.512767,3.473803,0.923604,3.577273,6.024782,3.358027,1.310451,4.069984,2.530263,4.721228,4.601058,0.774956,1.467012,4.144229,0.025363,0.02314,0.025292,0.02291,0.023565,0.025854,0.023551,0.023868,0.02356,0.022967,0.023322,0.022992,0.025946,0.024997,0.025936,0.024045,0.024731,0.025491,0.026868,0.024653,0.025453,0.026195,0.026621,0.024422,0.025826,0.024541,0.025708,0.023996,0.024658,0.025578,Cis-Golgi
4.241942,3.128879,1.416565,2.943198,1.733913,3.572723,2.847848,2.941998,1.013447,1.786032,6.032358,3.091065,1.429937,3.414243,1.738465,4.715189,3.68467,0.756818,2.230723,3.491729,0.024706,0.02501,0.024036,0.022849,0.024426,0.025164,0.022955,0.023544,0.02412,0.023012,0.024608,0.023001,0.023942,0.024643,0.025778,0.024435,0.025756,0.025723,0.02646,0.024462,0.024839,0.025966,0.023211,0.024753,0.025981,0.02435,0.025534,0.0265,0.028036,0.024985,Cis-Golgi
17.054831,13.360557,23.629871,17.062191,4.496332,22.299804,21.79312,17.561429,7.928809,20.385428,38.852214,22.701597,7.040605,15.709259,18.365184,47.35147,22.503711,4.075423,13.796657,22.669836,0.023598,0.02364,0.024071,0.022988,0.024753,0.024312,0.022057,0.02289,0.024381,0.024491,0.024386,0.023497,0.023612,0.024564,0.023479,0.024915,0.023117,0.024136,0.024147,0.024524,0.024479,0.02391,0.023676,0.02302,0.024061,0.024295,0.024066,0.02472,0.024387,0.024456,Cis-Golgi
12.087314,11.709499,28.685025,18.096208,4.399245,20.604218,29.657408,14.273061,6.07812,33.170657,37.447111,27.27064,6.378058,17.478849,16.650898,50.944269,23.858962,3.385396,14.187334,17.831353,0.023494,0.022631,0.024263,0.024225,0.023261,0.024599,0.022168,0.024678,0.024166,0.02361,0.024336,0.023947,0.024025,0.023769,0.024563,0.024485,0.023089,0.023744,0.024035,0.024266,0.024538,0.02389,0.023636,0.023319,0.024181,0.024162,0.023687,0.022857,0.02457,0.024336,Cis-Golgi
17.080044,15.96888,14.312755,14.04636,7.572037,19.765906,12.382058,10.642799,7.916164,17.16561,37.042912,19.091949,6.069428,15.432809,14.060508,24.803026,17.526169,3.158822,8.805855,18.735772,0.025535,0.024113,0.025101,0.02515,0.02495,0.025034,0.02421,0.024383,0.024744,0.023983,0.025452,0.024857,0.024932,0.024783,0.02435,0.024495,0.024401,0.023243,0.02507,0.02346,0.024432,0.025318,0.024654,0.025107,0.024078,0.024147,0.024991,0.023991,0.024731,0.024466,Cis-Golgi
20.558673,13.857956,10.626768,14.57595,7.578221,21.171681,14.847681,12.725645,8.318927,15.636948,33.419579,19.627211,6.028257,13.382131,14.968127,18.732731,17.302494,3.420131,9.943526,20.191437,0.025377,0.024355,0.024291,0.024924,0.024845,0.024539,0.024082,0.024305,0.024809,0.024266,0.025035,0.024855,0.023594,0.024754,0.024464,0.024885,0.025319,0.023579,0.024097,0.02488,0.023807,0.024787,0.024469,0.02462,0.024621,0.024811,0.02477,0.023961,0.025604,0.024531,Cis-Golgi
17.400678,16.204144,12.21288,15.955926,7.051285,21.851474,14.800788,12.001851,10.127242,21.902334,35.970695,17.40002,6.920229,17.694084,15.333377,32.814673,17.435194,3.871265,9.290796,21.449009,0.024111,0.024005,0.025106,0.025005,0.025347,0.02545,0.024078,0.025198,0.02445,0.024057,0.025053,0.024274,0.025028,0.024526,0.024038,0.024658,0.024524,0.024675,0.024498,0.024253,0.024527,0.024369,0.024973,0.024055,0.023634,0.024416,0.024176,0.024908,0.024645,0.024793,Cis-Golgi
17.582861,14.945406,10.299192,13.440756,7.520265,20.764907,14.510901,16.368024,8.829969,14.059802,31.871829,15.811539,5.055721,13.422522,16.679058,21.841066,16.684315,2.892511,9.98049,24.645567,0.02473,0.024668,0.024716,0.024319,0.025186,0.024297,0.024025,0.025516,0.024555,0.024372,0.024993,0.024637,0.025014,0.02432,0.025007,0.024432,0.024912,0.024593,0.023951,0.024324,0.024596,0.024411,0.024246,0.024153,0.02436,0.024966,0.024543,0.02466,0.024613,0.024506,Cis-Golgi
20.715364,14.50566,13.563767,14.740746,5.877746,18.599753,13.905982,11.689777,8.316775,18.680811,34.475778,17.082257,5.222325,17.453995,14.854721,19.629828,16.849331,3.224379,10.52426,21.862807,0.024877,0.024315,0.024836,0.025105,0.025076,0.025624,0.024274,0.025423,0.024664,0.024066,0.024974,0.024504,0.025096,0.024289,0.024466,0.024765,0.02438,0.024541,0.0243,0.024218,0.024489,0.02553,0.025002,0.024076,0.023559,0.024682,0.024407,0.025137,0.024589,0.02436,Cis-Golgi
4.957052,1.855225,1.665435,3.058461,1.072376,2.584736,1.681356,2.917073,0.813932,1.890802,5.314138,2.188623,1.630706,2.35367,1.890413,3.003152,2.313552,0.527149,0.889596,3.372017,0.025016,0.02659,0.025778,0.02308,0.02385,0.025384,0.024045,0.02234,0.023905,0.024265,0.024754,0.025449,0.025572,0.025787,0.026105,0.02373,0.024362,0.024536,0.020403,0.023711,0.024122,0.02446,0.026443,0.023639,0.024992,0.024108,0.027447,0.022291,0.022759,0.02363,Cis-Golgi
1.876001,2.729132,0.988129,2.322191,0.632504,1.879861,0.939829,1.831218,0.821641,2.207933,4.482504,1.277043,1.461185,1.567214,1.741967,3.024254,1.487098,0.243455,1.971671,2.962311,0.025011,0.025253,0.025894,0.024614,0.026306,0.02458,0.024302,0.024973,0.023413,0.026405,0.025667,0.026388,0.025453,0.024215,0.028562,0.025962,0.025415,0.028155,0.025356,0.024443,0.025087,0.023927,0.023609,0.024571,0.023989,0.023202,0.023656,0.024864,0.02466,0.025637,Cis-Golgi
1.673037,2.786367,0.977988,2.273385,0.672964,2.569137,0.999662,2.111627,0.972283,1.583353,4.558908,2.05459,1.483609,1.832423,1.307406,3.61539,1.469152,0.245272,2.193387,2.97646,0.02584,0.025241,0.025534,0.024135,0.026311,0.02551,0.024038,0.025212,0.02375,0.026254,0.025495,0.02492,0.024144,0.024304,0.028563,0.027505,0.025415,0.028507,0.025338,0.02416,0.025194,0.024375,0.025707,0.022305,0.023637,0.026567,0.024162,0.024478,0.024628,0.025549,Cis-Golgi
2.686108,2.179576,1.439972,3.793337,1.025533,2.940439,0.753419,2.560109,0.008472,2.647687,4.582091,2.075271,1.840436,1.573494,1.261811,3.912572,1.841179,0.244612,1.448122,3.203084,0.02557,0.025359,0.024493,0.022793,0.02621,0.022465,0.024147,0.023255,0.023694,0.026037,0.02487,0.025897,0.02585,0.026582,0.024022,0.024188,0.02369,0.027676,0.024915,0.024015,0.025306,0.024966,0.02353,0.023904,0.025097,0.025853,0.025409,0.024676,0.02441,0.023809,Cis-Golgi
4.516287,2.902836,1.83134,3.030707,1.668957,3.540119,2.037617,3.855695,1.012386,2.566307,6.5493,3.033531,1.155977,3.714387,2.506132,3.819343,4.103367,0.161566,2.271528,3.543286,0.02616,0.023992,0.024668,0.023063,0.024643,0.026122,0.02376,0.025229,0.024288,0.025543,0.023158,0.024014,0.024608,0.026962,0.026223,0.023703,0.022947,0.026118,0.026093,0.025987,0.024502,0.025904,0.025508,0.023558,0.025848,0.024025,0.025981,0.023765,0.024454,0.025231,Cis-Golgi
3.198528,3.517975,0.949694,2.243301,0.705617,3.999745,1.394017,3.574958,0.951275,1.042371,6.208255,2.980076,1.36092,2.573382,1.869377,3.505929,2.178987,0.425316,1.117093,3.265076,0.024116,0.025231,0.024716,0.024759,0.02473,0.023351,0.0238,0.025168,0.025396,0.025855,0.026375,0.024007,0.027026,0.024376,0.026816,0.02497,0.025861,0.025903,0.026609,0.027159,0.025095,0.024974,0.0271,0.026597,0.025829,0.02581,0.026428,0.023375,0.0257,0.025262,Cis-Golgi
1.925097,3.768831,0.964706,1.492782,0.603454,2.905818,1.019028,3.196105,1.221027,1.148994,5.0949,2.365019,0.484922,2.002011,1.860005,2.937557,1.775386,0.360702,1.761729,3.185847,0.024519,0.025373,0.026284,0.025649,0.025771,0.024559,0.023623,0.025069,0.026431,0.024884,0.025735,0.023029,0.023138,0.024618,0.027581,0.025754,0.025697,0.026714,0.025762,0.025993,0.024564,0.023883,0.025691,0.023164,0.024954,0.024948,0.025993,0.023359,0.024652,0.025634,Cis-Golgi
2.10551,1.726527,4.521554,2.577246,0.60417,2.267093,1.798842,2.03097,1.373823,3.272117,3.514939,4.001525,1.081223,2.678507,1.411999,3.711588,1.630621,0.269389,2.513015,2.655919,0.025424,0.025556,0.023783,0.022095,0.024862,0.02311,0.023231,0.022664,0.025342,0.026303,0.024617,0.023859,0.025033,0.024551,0.025992,0.023318,0.024867,0.025059,0.023816,0.02568,0.023701,0.024588,0.025718,0.024256,0.024105,0.025489,0.024671,0.022384,0.02451,0.024644,Cis-Golgi
1.65462,1.967286,3.337651,2.396568,0.90006,1.934298,1.930314,1.871644,1.100894,3.489873,3.421269,3.403435,1.023185,2.481399,0.514665,4.412743,1.950511,0.395965,2.687288,2.454209,0.024114,0.023916,0.023626,0.022576,0.025513,0.025673,0.024671,0.024116,0.025973,0.026065,0.025764,0.024351,0.027278,0.025159,0.02579,0.024125,0.024529,0.025061,0.024863,0.026057,0.025497,0.022969,0.02616,0.024092,0.025331,0.023356,0.024996,0.02254,0.024077,0.02467,Cis-Golgi
17.955137,15.18694,11.241734,13.766002,6.498152,21.525952,14.611422,17.029274,8.478168,15.523108,34.97612,15.680855,6.495912,13.653706,17.570646,21.104739,17.253313,3.016907,9.322674,18.280324,0.025504,0.024598,0.024287,0.024772,0.025332,0.024451,0.023874,0.024427,0.02461,0.024014,0.025066,0.024454,0.024153,0.024954,0.024929,0.024218,0.025162,0.024097,0.024893,0.024731,0.024097,0.024665,0.023942,0.02473,0.024246,0.024855,0.024974,0.023672,0.025715,0.025235,Cis-Golgi
17.715965,16.541551,16.94832,16.220843,7.15901,27.068777,16.501599,18.468866,10.387641,20.114537,36.730872,21.076676,4.707188,15.386354,19.748174,31.196767,18.214092,2.809369,12.180456,25.396249,0.024554,0.024771,0.024352,0.02415,0.024663,0.024705,0.023746,0.025095,0.025125,0.024344,0.024975,0.024109,0.024989,0.024835,0.024637,0.02451,0.024358,0.02482,0.024077,0.023967,0.024664,0.024261,0.023932,0.023913,0.024513,0.02451,0.024435,0.024145,0.025254,0.023776,Cis-Golgi
18.982234,16.888545,13.643384,14.259429,5.775954,18.139678,12.324281,11.182733,8.21696,20.533734,33.767529,17.367791,5.225643,13.39046,14.859227,30.123745,16.745875,3.842679,9.266486,22.310759,0.024942,0.024128,0.025583,0.024715,0.025156,0.025146,0.024222,0.025373,0.024654,0.024196,0.025087,0.024356,0.025216,0.02436,0.024925,0.024756,0.024661,0.024458,0.023948,0.02419,0.024416,0.025239,0.024909,0.024129,0.024383,0.024685,0.024219,0.025076,0.024571,0.024125,Cis-Golgi
15.964587,14.016362,20.252704,14.121293,5.177244,20.027167,12.50937,9.21439,7.039853,26.852508,35.30418,22.189979,6.285473,18.280948,14.707718,36.544549,18.286347,3.229238,11.713639,19.698339,0.02516,0.025227,0.02526,0.024978,0.025003,0.025535,0.024477,0.025197,0.024605,0.023419,0.025042,0.024142,0.025249,0.024364,0.024398,0.024562,0.024242,0.02425,0.024442,0.025234,0.024471,0.025282,0.024819,0.024047,0.024299,0.024158,0.024215,0.022705,0.024884,0.023976,Cis-Golgi
19.075394,14.071819,19.265492,16.409058,5.078241,25.206661,12.954904,10.488334,6.152977,23.374552,37.013036,23.140545,7.496721,16.172137,17.902952,36.036047,18.855191,3.585372,10.534706,23.015294,0.024477,0.024827,0.024305,0.024071,0.024664,0.02474,0.023686,0.02477,0.024373,0.02436,0.02478,0.024143,0.023878,0.024435,0.024485,0.024824,0.02461,0.024164,0.024447,0.024971,0.024163,0.023912,0.024598,0.024089,0.024363,0.024226,0.024268,0.022763,0.024989,0.024173,Cis-Golgi
6.656897,6.695692,15.627189,6.842568,2.10425,8.715706,5.710499,5.86716,3.930948,10.755037,15.429283,9.851009,3.128333,9.177111,7.611227,18.790906,8.045767,2.502685,5.971471,7.930123,0.025699,0.024001,0.024881,0.024663,0.024919,0.024478,0.023743,0.023181,0.025461,0.022838,0.025018,0.022653,0.025136,0.024022,0.024275,0.02389,0.024971,0.025163,0.024046,0.023253,0.024652,0.023184,0.024697,0.024333,0.025109,0.023808,0.023983,0.024154,0.023729,0.025109,Cis-Golgi
1.916353,2.567156,0.97372,1.614598,0.730431,1.963404,0.820016,1.778226,0.32542,2.703802,3.904771,1.226178,1.02293,2.025227,1.183013,4.845104,1.995382,0.637505,2.285463,2.163918,0.024243,0.023925,0.024921,0.023504,0.024944,0.02574,0.025629,0.024854,0.024519,0.025774,0.025767,0.024379,0.026673,0.024193,0.027427,0.024451,0.024877,0.027189,0.02507,0.023491,0.024998,0.024648,0.023673,0.023634,0.026065,0.025802,0.023691,0.025327,0.023739,0.025483,Cis-Golgi
2.478125,2.157499,5.40121,2.729587,0.417517,2.381224,3.510399,3.108675,0.874975,3.883832,4.895999,3.936393,1.635302,3.064726,2.608269,3.964521,4.792527,0.27148,2.457462,2.632028,0.023098,0.025408,0.024132,0.023638,0.023361,0.025,0.022484,0.022401,0.024821,0.026105,0.024138,0.022241,0.022506,0.025307,0.02296,0.023722,0.024792,0.024547,0.023641,0.024897,0.024053,0.025036,0.023734,0.024117,0.024221,0.023776,0.023712,0.023528,0.02241,0.023815,Cis-Golgi
4.404776,4.351025,3.46995,3.496506,1.512493,3.001298,2.732645,4.319365,1.872812,5.062139,7.638679,3.725908,1.987782,4.754575,5.470121,7.820196,4.060909,1.1674,3.983412,3.116877,0.023121,0.025303,0.02434,0.023343,0.025858,0.02615,0.024759,0.024118,0.024411,0.02323,0.02523,0.027745,0.02678,0.026228,0.023664,0.025346,0.025612,0.025712,0.023507,0.024068,0.024378,0.025474,0.024247,0.023632,0.024497,0.023698,0.023597,0.024582,0.024404,0.023535,Cis-Golgi
4.489447,3.874871,2.275307,1.592356,0.801534,3.608257,3.951181,3.597106,1.345738,4.514838,6.648663,1.903241,1.787641,5.869339,2.721364,8.24781,3.530962,0.337677,2.645449,3.946779,0.023619,0.025643,0.023846,0.024819,0.024042,0.024524,0.023864,0.025312,0.024755,0.022992,0.023108,0.022868,0.026781,0.025548,0.023004,0.025182,0.023725,0.023346,0.024753,0.025641,0.024548,0.02417,0.025901,0.026467,0.023391,0.027046,0.025774,0.024822,0.025356,0.023659,Cis-Golgi
2.525158,2.296452,3.693123,2.72251,0.471112,1.976867,1.597898,3.500326,2.346528,3.294438,3.519095,3.332523,0.70115,3.084745,2.202191,4.046548,2.675909,0.262127,2.453777,3.952046,0.024013,0.024451,0.024422,0.025393,0.023959,0.025331,0.025749,0.023611,0.023861,0.0233,0.023745,0.024363,0.02445,0.024699,0.025418,0.023656,0.025197,0.025098,0.023141,0.025246,0.023643,0.026117,0.026208,0.023803,0.025573,0.025192,0.026256,0.023798,0.025923,0.024695,Cis-Golgi
3.983515,3.826316,3.654808,3.199196,1.006008,5.665539,4.525418,4.233567,1.836611,5.485572,7.121855,3.146262,2.100695,3.29516,2.994186,7.29052,2.598243,0.266088,2.468942,3.351893,0.024442,0.025191,0.024086,0.022909,0.024117,0.024587,0.024659,0.024372,0.024408,0.024668,0.02231,0.024408,0.028144,0.024303,0.02412,0.024381,0.024983,0.024449,0.025875,0.025639,0.023927,0.024782,0.024845,0.026236,0.023069,0.02345,0.025044,0.024868,0.023991,0.023756,Cis-Golgi
